REPEATED	all the time
REPEATED	blink
REPEATED	blinked
REPEATED	blinking
REPEATED	blinks
REPEATED	consistent
REPEATED	consistently
REPEATED	constant
REPEATED	constantly
REPEATED	continual
REPEATED	continually
REPEATED	continue
REPEATED	continued
REPEATED	continues
REPEATED	continuing
REPEATED	continuous
REPEATED	continuously
REPEATED	flash
REPEATED	flash on and off
REPEATED	flashed
REPEATED	flashed on and off
REPEATED	flashes
REPEATED	flashes on and off
REPEATED	flashing
REPEATED	flashing on and off
REPEATED	go on and off
REPEATED	in a row
REPEATED	keep
REPEATED	keeping
REPEATED	keeps
REPEATED	kept
REPEATED	non stop
REPEATED	non-stop
REPEATED	nonstop
REPEATED	on and off
REPEATED	ongoing
REPEATED	repeat
REPEATED	repeated
REPEATED	repeatedly
REPEATED	repeating
REPEATED	repeats
REPEATED	steadily
REPEATED	steady
SINGLE	just
SINGLE	once
SINGLE	one time
SINGLE	single
