FLASHING	blink
FLASHING	blinked
FLASHING	blinking
FLASHING	blinks
FLASHING	constantly
FLASHING	flash
FLASHING	flash on and off
FLASHING	flashed
FLASHING	flashed on and off
FLASHING	flashes
FLASHING	flashes on and off
FLASHING	flashing
FLASHING	flashing on and off
FLASHING	go on and off
FLASHING	in a row
FLASHING	keep
FLASHING	keeping
FLASHING	keeps
FLASHING	kept
FLASHING	on and off
FLASHING	ongoing
FLASHING	repeat
FLASHING	repeated
FLASHING	repeatedly
FLASHING	repeating
FLASHING	repeats
SOLID	consistent
SOLID	consistently
SOLID	constant
SOLID	continual
SOLID	continually
SOLID	continue
SOLID	continued
SOLID	continues
SOLID	continuing
SOLID	continuous
SOLID	continuously
SOLID	non stop
SOLID	non-stop
SOLID	nonstop
SOLID	solid
SOLID	steadily
SOLID	steady
